# This file was produced by samtools stats (1.9+htslib-1.9) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats ../results/bam/sample.sorted.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	2240618f	83848cbe	89619931
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	48297986
SN	filtered sequences:	0
SN	sequences:	48297986
SN	is sorted:	1
SN	1st fragments:	24148993
SN	last fragments:	24148993
SN	reads mapped:	14113472
SN	reads mapped and paired:	12445906	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	34184514
SN	reads properly paired:	7969986	# proper-pair bit set
SN	reads paired:	48297986	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	4858212	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	total length:	4829798600	# ignores clipping
SN	total first fragment length:	2414899300	# ignores clipping
SN	total last fragment length:	2414899300	# ignores clipping
SN	bases mapped:	1411347200	# ignores clipping
SN	bases mapped (cigar):	1030013323	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	56081877	# from NM fields
SN	error rate:	5.444772e-02	# mismatches / bases mapped (cigar)
SN	average length:	100
SN	average first fragment length:	100
SN	average last fragment length:	100
SN	maximum length:	100
SN	maximum first fragment length:	100
SN	maximum last fragment length:	100
SN	average quality:	34.4
SN	insert size average:	2996.1
SN	insert size standard deviation:	3763.1
SN	inward oriented pairs:	4599440
SN	outward oriented pairs:	718007
SN	pairs with other orientation:	1105475
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	16.5
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
GCF	84.42	2385
GCF	85.43	2035
GCF	86.43	1556
GCF	87.44	1242
GCF	88.44	906
GCF	89.45	738
GCF	90.45	541
GCF	91.46	415
GCF	92.46	279
GCF	93.47	199
GCF	94.47	133
GCF	95.48	80
GCF	96.48	32
GCF	97.49	25
GCF	98.49	11
GCF	99.50	4
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
GCL	0.25	931
GCL	1.01	841
GCL	2.01	1120
GCL	3.02	1406
GCL	4.02	1644
GCL	5.03	1748
GCL	6.03	2238
GCL	7.04	2733
GCL	8.04	3552
GCL	9.05	3799
GCL	10.05	4663
GCL	11.06	5849
GCL	12.06	7684
GCL	13.07	9569
GCL	14.07	11716
GCL	15.08	15257
GCL	16.08	19735
GCL	17.09	27679
GCL	18.09	39547
GCL	19.10	57122
GCL	20.10	80715
GCL	21.11	111130
GCL	22.11	148411
GCL	23.12	192142
GCL	24.12	245126
GCL	25.13	302998
GCL	26.13	367761
GCL	27.14	434429
GCL	28.14	502254
GCL	29.15	569523
GCL	30.15	637057
GCL	31.16	700837
GCL	32.16	760302
GCL	33.17	820347
GCL	34.17	871839
GCL	35.18	924031
GCL	36.18	964710
GCL	37.19	991617
GCL	38.19	997473
GCL	39.20	985884
GCL	40.20	954697
GCL	41.21	909477
GCL	42.21	850400
GCL	43.22	791866
GCL	44.22	740230
GCL	45.23	699736
GCL	46.23	663901
GCL	47.24	635679
GCL	48.24	608718
GCL	49.25	576007
GCL	50.25	538593
GCL	51.26	497229
GCL	52.26	455750
GCL	53.27	416406
GCL	54.27	382796
GCL	55.28	351974
GCL	56.28	323295
GCL	57.29	291595
GCL	58.29	259764
GCL	59.30	224108
GCL	60.30	191031
GCL	61.31	160518
GCL	62.31	133687
GCL	63.32	111298
GCL	64.32	92766
GCL	65.33	77083
GCL	66.33	64464
GCL	67.34	54116
GCL	68.34	44412
GCL	69.35	36859
GCL	70.35	30371
GCL	71.36	25255
GCL	72.36	20999
GCL	73.37	17424
GCL	74.37	14711
GCL	75.38	12029
GCL	76.38	10186
GCL	77.39	8764
GCL	78.39	7375
GCL	79.40	6307
GCL	80.40	5245
GCL	81.41	4418
GCL	82.41	3739
GCL	83.42	3169
GCL	84.42	2654
GCL	85.43	2172
GCL	86.43	1838
GCL	87.44	1461
GCL	88.44	1188
GCL	89.45	957
GCL	90.45	767
GCL	91.46	601
GCL	92.46	421
GCL	93.47	331
GCL	94.47	255
GCL	95.48	153
GCL	96.48	132
GCL	97.49	99
GCL	98.49	53
GCL	99.50	39
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	31.69	19.67	15.11	33.53	0.00	0.00
GCC	2	32.40	17.88	22.63	27.09	0.00	0.00
GCC	3	30.41	19.12	21.27	29.20	0.00	0.00
GCC	4	30.09	20.13	20.61	29.18	0.00	0.00
GCC	5	30.75	19.02	19.88	30.34	0.00	0.00
GCC	6	30.45	20.04	20.38	29.13	0.00	0.00
GCC	7	30.19	19.54	20.52	29.75	0.00	0.00
GCC	8	30.75	19.63	19.78	29.84	0.00	0.00
GCC	9	30.45	19.59	19.77	30.19	0.00	0.00
GCC	10	30.52	19.69	20.07	29.73	0.00	0.00
GCC	11	30.54	19.56	19.81	30.09	0.00	0.00
GCC	12	30.54	19.60	19.84	30.01	0.00	0.00
GCC	13	30.74	19.38	19.64	30.25	0.00	0.00
GCC	14	30.59	19.52	19.92	29.98	0.00	0.00
GCC	15	30.47	19.56	19.83	30.15	0.00	0.00
GCC	16	30.32	19.61	19.95	30.12	0.00	0.00
GCC	17	30.30	19.70	19.93	30.07	0.00	0.00
GCC	18	30.34	19.75	19.91	29.99	0.00	0.00
GCC	19	30.25	19.79	20.01	29.95	0.00	0.00
GCC	20	30.16	19.84	20.11	29.89	0.00	0.00
GCC	21	30.19	19.79	20.06	29.96	0.00	0.00
GCC	22	30.07	19.88	20.15	29.90	0.00	0.00
GCC	23	30.07	19.90	20.13	29.90	0.00	0.00
GCC	24	30.08	19.96	20.20	29.77	0.00	0.00
GCC	25	30.06	19.93	20.21	29.80	0.00	0.00
GCC	26	29.98	19.94	20.28	29.81	0.00	0.00
GCC	27	29.97	20.00	20.31	29.72	0.00	0.00
GCC	28	30.01	20.02	20.31	29.67	0.00	0.00
GCC	29	30.00	20.01	20.34	29.65	0.00	0.00
GCC	30	29.97	20.01	20.38	29.64	0.00	0.00
GCC	31	29.85	20.09	20.45	29.61	0.00	0.00
GCC	32	29.84	20.11	20.48	29.56	0.00	0.00
GCC	33	29.90	20.08	20.43	29.59	0.00	0.00
GCC	34	29.96	20.05	20.41	29.58	0.00	0.00
GCC	35	29.85	20.11	20.48	29.56	0.00	0.00
GCC	36	29.79	20.11	20.52	29.58	0.00	0.00
GCC	37	29.86	20.08	20.46	29.60	0.00	0.00
GCC	38	29.84	20.11	20.51	29.54	0.00	0.00
GCC	39	29.84	20.13	20.50	29.52	0.01	0.00
GCC	40	29.82	20.13	20.50	29.55	0.01	0.00
GCC	41	29.78	20.12	20.54	29.55	0.00	0.00
GCC	42	29.71	20.18	20.61	29.49	0.02	0.00
GCC	43	29.80	20.18	20.54	29.49	0.00	0.00
GCC	44	29.82	20.19	20.56	29.43	0.00	0.00
GCC	45	29.76	20.17	20.58	29.49	0.00	0.00
GCC	46	29.69	20.20	20.64	29.47	0.02	0.00
GCC	47	29.69	20.23	20.64	29.44	0.00	0.00
GCC	48	29.74	20.25	20.59	29.42	0.00	0.00
GCC	49	29.71	20.27	20.63	29.40	0.00	0.00
GCC	50	29.70	20.23	20.65	29.42	0.00	0.00
GCC	51	29.68	20.23	20.65	29.44	0.01	0.00
GCC	52	29.62	20.27	20.69	29.42	0.00	0.00
GCC	53	29.71	20.25	20.63	29.41	0.03	0.00
GCC	54	29.74	20.24	20.63	29.39	0.01	0.00
GCC	55	29.64	20.28	20.69	29.39	0.04	0.00
GCC	56	29.61	20.27	20.71	29.40	0.02	0.00
GCC	57	29.65	20.25	20.67	29.43	0.04	0.00
GCC	58	29.68	20.26	20.65	29.41	0.00	0.00
GCC	59	29.67	20.30	20.66	29.37	0.01	0.00
GCC	60	29.60	20.33	20.75	29.33	0.00	0.00
GCC	61	29.57	20.33	20.76	29.33	0.00	0.00
GCC	62	29.58	20.34	20.80	29.29	0.00	0.00
GCC	63	29.64	20.33	20.73	29.30	0.01	0.00
GCC	64	29.65	20.33	20.75	29.27	0.00	0.00
GCC	65	29.57	20.34	20.80	29.28	0.00	0.00
GCC	66	29.54	20.36	20.80	29.29	0.00	0.00
GCC	67	29.53	20.40	20.84	29.22	0.01	0.00
GCC	68	29.55	20.41	20.78	29.25	0.02	0.00
GCC	69	29.57	20.40	20.79	29.24	0.00	0.00
GCC	70	29.51	20.41	20.85	29.23	0.02	0.00
GCC	71	29.45	20.45	20.89	29.21	0.01	0.00
GCC	72	29.44	20.47	20.91	29.19	0.00	0.00
GCC	73	29.53	20.43	20.83	29.22	0.00	0.00
GCC	74	29.53	20.46	20.85	29.16	0.00	0.00
GCC	75	29.47	20.47	20.87	29.20	0.00	0.00
GCC	76	29.41	20.47	20.93	29.18	0.00	0.00
GCC	77	29.43	20.46	20.91	29.19	0.00	0.00
GCC	78	29.50	20.46	20.87	29.17	0.00	0.00
GCC	79	29.51	20.47	20.89	29.14	0.00	0.00
GCC	80	29.40	20.51	20.98	29.11	0.00	0.00
GCC	81	29.40	20.51	20.95	29.14	0.00	0.00
GCC	82	29.41	20.51	20.94	29.14	0.00	0.00
GCC	83	29.48	20.49	20.90	29.13	0.00	0.00
GCC	84	29.41	20.56	20.96	29.06	0.02	0.00
GCC	85	29.34	20.60	21.01	29.06	0.00	0.00
GCC	86	29.35	20.58	21.01	29.06	0.00	0.00
GCC	87	29.35	20.57	21.01	29.08	0.00	0.00
GCC	88	29.34	20.62	21.03	29.01	0.01	0.00
GCC	89	29.33	20.64	21.06	28.97	0.00	0.00
GCC	90	29.29	20.63	21.10	28.99	0.02	0.00
GCC	91	29.22	20.69	21.13	28.97	0.00	0.00
GCC	92	29.22	20.69	21.14	28.95	0.00	0.00
GCC	93	29.26	20.70	21.11	28.92	0.00	0.00
GCC	94	29.24	20.73	21.15	28.88	0.00	0.00
GCC	95	29.16	20.76	21.22	28.87	0.00	0.00
GCC	96	29.12	20.77	21.23	28.87	0.00	0.00
GCC	97	29.13	20.78	21.24	28.85	0.00	0.00
GCC	98	29.15	20.79	21.24	28.82	0.00	0.00
GCC	99	29.15	20.81	21.26	28.78	0.00	0.00
GCC	100	29.14	20.78	21.28	28.81	0.00	0.00
# ACGT content per cycle for first fragments. Use `grep ^FBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
FBC	1	31.52	19.97	15.66	32.84	0.00	0.00
FBC	2	31.12	17.80	22.60	28.48	0.00	0.00
FBC	3	29.97	19.09	20.42	30.52	0.00	0.00
FBC	4	30.34	19.45	20.09	30.12	0.00	0.00
FBC	5	30.75	18.74	19.88	30.63	0.00	0.00
FBC	6	30.44	19.68	20.08	29.79	0.00	0.00
FBC	7	30.43	19.23	20.25	30.09	0.00	0.00
FBC	8	30.57	19.64	19.53	30.26	0.00	0.00
FBC	9	30.26	19.54	19.55	30.65	0.00	0.00
FBC	10	30.39	19.66	19.95	30.00	0.00	0.00
FBC	11	30.45	19.53	19.73	30.29	0.00	0.00
FBC	12	30.46	19.59	19.76	30.20	0.00	0.00
FBC	13	30.67	19.40	19.57	30.36	0.00	0.00
FBC	14	30.43	19.60	19.94	30.03	0.00	0.00
FBC	15	30.36	19.60	19.76	30.28	0.00	0.00
FBC	16	30.29	19.62	19.87	30.23	0.00	0.00
FBC	17	30.23	19.74	19.87	30.15	0.00	0.00
FBC	18	30.29	19.80	19.86	30.05	0.00	0.00
FBC	19	30.18	19.81	20.00	30.01	0.00	0.00
FBC	20	30.09	19.88	20.06	29.96	0.00	0.00
FBC	21	30.14	19.82	20.03	30.01	0.00	0.00
FBC	22	30.04	19.90	20.12	29.93	0.00	0.00
FBC	23	30.05	19.91	20.06	29.97	0.00	0.00
FBC	24	30.04	19.97	20.15	29.84	0.00	0.00
FBC	25	30.00	19.95	20.19	29.86	0.00	0.00
FBC	26	29.94	19.96	20.21	29.89	0.00	0.00
FBC	27	29.95	20.00	20.25	29.80	0.00	0.00
FBC	28	29.98	20.04	20.22	29.75	0.00	0.00
FBC	29	29.95	20.01	20.29	29.75	0.00	0.00
FBC	30	29.92	20.02	20.33	29.74	0.00	0.00
FBC	31	29.82	20.10	20.38	29.70	0.00	0.00
FBC	32	29.82	20.12	20.40	29.65	0.00	0.00
FBC	33	29.89	20.09	20.36	29.65	0.00	0.00
FBC	34	29.93	20.06	20.36	29.66	0.00	0.00
FBC	35	29.80	20.13	20.43	29.64	0.00	0.00
FBC	36	29.76	20.11	20.44	29.69	0.00	0.00
FBC	37	29.85	20.09	20.39	29.67	0.00	0.00
FBC	38	29.82	20.11	20.43	29.64	0.00	0.00
FBC	39	29.82	20.13	20.45	29.59	0.02	0.00
FBC	40	29.79	20.14	20.45	29.62	0.02	0.00
FBC	41	29.76	20.15	20.48	29.61	0.00	0.00
FBC	42	29.71	20.16	20.53	29.60	0.03	0.00
FBC	43	29.80	20.16	20.46	29.58	0.00	0.00
FBC	44	29.78	20.20	20.49	29.53	0.01	0.00
FBC	45	29.72	20.17	20.52	29.59	0.01	0.00
FBC	46	29.65	20.21	20.56	29.58	0.04	0.00
FBC	47	29.67	20.24	20.55	29.54	0.00	0.00
FBC	48	29.72	20.29	20.49	29.50	0.00	0.00
FBC	49	29.68	20.28	20.57	29.47	0.00	0.00
FBC	50	29.65	20.23	20.60	29.52	0.00	0.00
FBC	51	29.65	20.26	20.58	29.51	0.02	0.00
FBC	52	29.61	20.25	20.62	29.52	0.00	0.00
FBC	53	29.70	20.26	20.56	29.48	0.05	0.00
FBC	54	29.69	20.27	20.58	29.46	0.01	0.00
FBC	55	29.59	20.31	20.64	29.46	0.07	0.00
FBC	56	29.57	20.30	20.66	29.48	0.04	0.00
FBC	57	29.62	20.30	20.60	29.49	0.08	0.00
FBC	58	29.65	20.29	20.58	29.48	0.00	0.00
FBC	59	29.63	20.32	20.60	29.45	0.01	0.00
FBC	60	29.54	20.35	20.69	29.42	0.00	0.00
FBC	61	29.53	20.37	20.69	29.41	0.01	0.00
FBC	62	29.56	20.36	20.72	29.36	0.01	0.00
FBC	63	29.61	20.36	20.64	29.38	0.02	0.00
FBC	64	29.61	20.37	20.68	29.35	0.01	0.00
FBC	65	29.53	20.37	20.73	29.37	0.00	0.00
FBC	66	29.50	20.39	20.76	29.36	0.00	0.00
FBC	67	29.48	20.45	20.77	29.30	0.01	0.00
FBC	68	29.52	20.45	20.70	29.32	0.03	0.00
FBC	69	29.51	20.45	20.75	29.29	0.00	0.00
FBC	70	29.47	20.46	20.77	29.29	0.04	0.00
FBC	71	29.41	20.49	20.81	29.28	0.01	0.00
FBC	72	29.40	20.52	20.81	29.27	0.00	0.00
FBC	73	29.48	20.48	20.76	29.29	0.00	0.00
FBC	74	29.47	20.52	20.79	29.22	0.01	0.00
FBC	75	29.41	20.51	20.83	29.25	0.00	0.00
FBC	76	29.37	20.52	20.87	29.23	0.00	0.00
FBC	77	29.39	20.53	20.83	29.25	0.00	0.00
FBC	78	29.45	20.52	20.79	29.24	0.00	0.00
FBC	79	29.42	20.53	20.83	29.21	0.00	0.00
FBC	80	29.32	20.58	20.94	29.16	0.00	0.00
FBC	81	29.33	20.59	20.89	29.19	0.00	0.00
FBC	82	29.36	20.59	20.86	29.20	0.00	0.00
FBC	83	29.42	20.59	20.83	29.17	0.00	0.00
FBC	84	29.32	20.66	20.91	29.10	0.04	0.00
FBC	85	29.27	20.68	20.95	29.10	0.00	0.00
FBC	86	29.28	20.67	20.94	29.12	0.00	0.00
FBC	87	29.28	20.68	20.93	29.11	0.00	0.00
FBC	88	29.27	20.71	20.96	29.06	0.02	0.00
FBC	89	29.22	20.74	21.01	29.02	0.00	0.00
FBC	90	29.20	20.75	21.03	29.02	0.04	0.00
FBC	91	29.13	20.81	21.06	29.00	0.00	0.00
FBC	92	29.13	20.81	21.06	28.99	0.00	0.00
FBC	93	29.18	20.82	21.03	28.97	0.01	0.00
FBC	94	29.12	20.87	21.10	28.91	0.00	0.00
FBC	95	29.04	20.89	21.16	28.91	0.00	0.00
FBC	96	29.02	20.91	21.16	28.91	0.00	0.00
FBC	97	29.04	20.92	21.16	28.88	0.00	0.00
FBC	98	29.04	20.95	21.16	28.84	0.00	0.00
FBC	99	29.02	20.98	21.22	28.78	0.00	0.00
FBC	100	29.04	20.92	21.20	28.85	0.01	0.00
# ACGT content per cycle for last fragments. Use `grep ^LBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
LBC	1	31.85	19.37	14.56	34.22	0.00	0.00
LBC	2	33.68	17.97	22.66	25.69	0.00	0.00
LBC	3	30.85	19.16	22.12	27.87	0.00	0.00
LBC	4	29.83	20.82	21.12	28.23	0.00	0.00
LBC	5	30.75	19.31	19.88	30.05	0.00	0.00
LBC	6	30.46	20.39	20.68	28.47	0.00	0.00
LBC	7	29.94	19.85	20.79	29.42	0.00	0.00
LBC	8	30.94	19.62	20.03	29.41	0.00	0.00
LBC	9	30.65	19.63	20.00	29.73	0.00	0.00
LBC	10	30.64	19.71	20.19	29.46	0.00	0.00
LBC	11	30.62	19.59	19.89	29.90	0.00	0.00
LBC	12	30.63	19.62	19.93	29.83	0.00	0.00
LBC	13	30.81	19.35	19.70	30.14	0.00	0.00
LBC	14	30.74	19.43	19.90	29.93	0.00	0.00
LBC	15	30.57	19.52	19.90	30.02	0.00	0.00
LBC	16	30.36	19.60	20.03	30.01	0.00	0.00
LBC	17	30.37	19.66	19.99	29.98	0.00	0.00
LBC	18	30.39	19.71	19.97	29.94	0.00	0.00
LBC	19	30.33	19.76	20.03	29.89	0.00	0.00
LBC	20	30.24	19.79	20.16	29.81	0.00	0.00
LBC	21	30.23	19.76	20.09	29.92	0.00	0.00
LBC	22	30.10	19.86	20.17	29.87	0.00	0.00
LBC	23	30.09	19.89	20.19	29.82	0.00	0.00
LBC	24	30.12	19.94	20.24	29.70	0.00	0.00
LBC	25	30.12	19.91	20.24	29.73	0.00	0.00
LBC	26	30.01	19.92	20.35	29.72	0.00	0.00
LBC	27	30.00	20.00	20.37	29.63	0.00	0.00
LBC	28	30.04	19.99	20.39	29.58	0.00	0.00
LBC	29	30.05	20.00	20.39	29.56	0.00	0.00
LBC	30	30.01	20.01	20.43	29.55	0.00	0.00
LBC	31	29.87	20.08	20.53	29.52	0.00	0.00
LBC	32	29.86	20.10	20.56	29.47	0.00	0.00
LBC	33	29.91	20.07	20.50	29.52	0.00	0.00
LBC	34	30.00	20.04	20.46	29.49	0.00	0.00
LBC	35	29.90	20.08	20.54	29.47	0.00	0.00
LBC	36	29.81	20.11	20.59	29.48	0.00	0.00
LBC	37	29.88	20.06	20.53	29.53	0.00	0.00
LBC	38	29.86	20.10	20.59	29.45	0.00	0.00
LBC	39	29.86	20.13	20.55	29.46	0.00	0.00
LBC	40	29.86	20.11	20.55	29.48	0.00	0.00
LBC	41	29.81	20.10	20.59	29.49	0.00	0.00
LBC	42	29.71	20.20	20.70	29.39	0.00	0.00
LBC	43	29.79	20.19	20.62	29.39	0.00	0.00
LBC	44	29.85	20.19	20.63	29.33	0.00	0.00
LBC	45	29.81	20.17	20.63	29.40	0.00	0.00
LBC	46	29.73	20.19	20.71	29.36	0.00	0.00
LBC	47	29.72	20.21	20.72	29.34	0.00	0.00
LBC	48	29.77	20.22	20.68	29.34	0.00	0.00
LBC	49	29.73	20.26	20.69	29.32	0.00	0.00
LBC	50	29.74	20.22	20.71	29.33	0.00	0.00
LBC	51	29.70	20.21	20.72	29.37	0.00	0.00
LBC	52	29.64	20.28	20.77	29.32	0.00	0.00
LBC	53	29.73	20.24	20.70	29.33	0.00	0.00
LBC	54	29.78	20.21	20.68	29.33	0.00	0.00
LBC	55	29.69	20.25	20.75	29.31	0.00	0.00
LBC	56	29.66	20.25	20.77	29.32	0.00	0.00
LBC	57	29.69	20.21	20.73	29.37	0.00	0.00
LBC	58	29.70	20.23	20.72	29.34	0.00	0.00
LBC	59	29.71	20.28	20.72	29.28	0.00	0.00
LBC	60	29.65	20.30	20.81	29.24	0.00	0.00
LBC	61	29.61	20.30	20.84	29.26	0.00	0.00
LBC	62	29.60	20.31	20.87	29.22	0.00	0.00
LBC	63	29.68	20.29	20.81	29.22	0.00	0.00
LBC	64	29.70	20.28	20.82	29.19	0.00	0.00
LBC	65	29.61	20.32	20.87	29.20	0.00	0.00
LBC	66	29.58	20.33	20.85	29.23	0.00	0.00
LBC	67	29.58	20.35	20.91	29.15	0.00	0.00
LBC	68	29.59	20.37	20.86	29.18	0.00	0.00
LBC	69	29.63	20.35	20.83	29.19	0.00	0.00
LBC	70	29.55	20.37	20.92	29.16	0.00	0.00
LBC	71	29.49	20.41	20.96	29.14	0.00	0.00
LBC	72	29.47	20.42	21.01	29.10	0.00	0.00
LBC	73	29.57	20.38	20.89	29.15	0.00	0.00
LBC	74	29.59	20.41	20.90	29.10	0.00	0.00
LBC	75	29.52	20.42	20.92	29.14	0.00	0.00
LBC	76	29.45	20.42	21.00	29.13	0.00	0.00
LBC	77	29.48	20.39	21.00	29.13	0.00	0.00
LBC	78	29.55	20.40	20.96	29.09	0.00	0.00
LBC	79	29.59	20.40	20.94	29.06	0.00	0.00
LBC	80	29.48	20.44	21.02	29.07	0.00	0.00
LBC	81	29.48	20.43	21.01	29.08	0.00	0.00
LBC	82	29.46	20.44	21.02	29.08	0.00	0.00
LBC	83	29.54	20.40	20.97	29.10	0.00	0.00
LBC	84	29.51	20.46	21.01	29.02	0.00	0.00
LBC	85	29.40	20.51	21.08	29.01	0.00	0.00
LBC	86	29.42	20.49	21.08	29.01	0.00	0.00
LBC	87	29.41	20.46	21.09	29.04	0.00	0.00
LBC	88	29.42	20.52	21.09	28.97	0.00	0.00
LBC	89	29.43	20.54	21.10	28.92	0.00	0.00
LBC	90	29.38	20.51	21.16	28.95	0.00	0.00
LBC	91	29.30	20.57	21.19	28.93	0.00	0.00
LBC	92	29.31	20.56	21.22	28.91	0.00	0.00
LBC	93	29.34	20.59	21.20	28.87	0.00	0.00
LBC	94	29.35	20.59	21.21	28.86	0.00	0.00
LBC	95	29.27	20.63	21.28	28.83	0.00	0.00
LBC	96	29.22	20.64	21.31	28.83	0.00	0.00
LBC	97	29.23	20.64	21.32	28.81	0.00	0.00
LBC	98	29.25	20.64	21.32	28.79	0.00	0.00
LBC	99	29.28	20.64	21.31	28.77	0.00	0.00
LBC	100	29.23	20.64	21.36	28.77	0.00	0.00
# Insert sizes. Use `grep ^IS | cut -f 2-` to extract this part. The columns are: insert size, pairs total, inward oriented pairs, outward oriented pairs, other pairs
IS	0	139	0	2	137
IS	1	0	0	0	0
IS	2	11	0	5	6
IS	3	14	0	7	7
IS	4	10	0	2	8
IS	5	13	0	10	3
IS	6	12	0	6	6
IS	7	10	0	5	5
IS	8	13	0	11	2
IS	9	12	0	8	4
IS	10	15	0	12	3
IS	11	12	0	10	2
IS	12	7	0	6	1
IS	13	18	0	16	2
IS	14	11	0	10	1
IS	15	19	0	16	3
IS	16	22	0	19	3
IS	17	34	0	31	3
IS	18	17	0	12	5
IS	19	25	0	24	1
IS	20	17	0	17	0
IS	21	29	0	27	2
IS	22	25	1	24	0
IS	23	36	5	29	2
IS	24	63	11	51	1
IS	25	75	25	49	1
IS	26	91	20	71	0
IS	27	152	53	99	0
IS	28	163	69	94	0
IS	29	232	104	128	0
IS	30	1824	836	988	0
IS	31	1621	805	816	0
IS	32	1490	739	747	4
IS	33	1251	622	629	0
IS	34	1154	588	563	3
IS	35	2203	1057	1145	1
IS	36	2022	989	1031	2
IS	37	1943	949	993	1
IS	38	1878	941	936	1
IS	39	1696	854	841	1
IS	40	2367	1187	1179	1
IS	41	2126	1114	1012	0
IS	42	2070	1089	981	0
IS	43	2048	1076	971	1
IS	44	1910	1022	886	2
IS	45	2160	1150	1010	0
IS	46	2192	1194	998	0
IS	47	2140	1172	968	0
IS	48	2091	1165	926	0
IS	49	2007	1100	907	0
IS	50	2033	1090	943	0
IS	51	2091	1152	939	0
IS	52	2045	1149	896	0
IS	53	2036	1142	894	0
IS	54	1970	1094	875	1
IS	55	2125	1178	947	0
IS	56	1941	1070	871	0
IS	57	1976	1073	903	0
IS	58	1848	1017	830	1
IS	59	1895	1117	778	0
IS	60	1949	1082	867	0
IS	61	2134	1241	892	1
IS	62	1974	1143	830	1
IS	63	1737	1023	714	0
IS	64	1830	1099	731	0
IS	65	1744	1009	735	0
IS	66	1739	1011	727	1
IS	67	1939	1187	752	0
IS	68	3046	2038	1007	1
IS	69	3450	2428	1022	0
IS	70	3096	2121	975	0
IS	71	3804	2686	1118	0
IS	72	6721	5082	1639	0
IS	73	6485	4862	1623	0
IS	74	6900	5208	1692	0
IS	75	7536	5627	1909	0
IS	76	8957	6830	2126	1
IS	77	8715	6737	1978	0
IS	78	8682	6705	1976	1
IS	79	10203	7990	2213	0
IS	80	9548	7475	2072	1
IS	81	9402	7360	2042	0
IS	82	9871	7831	2039	1
IS	83	9958	7773	2185	0
IS	84	10327	8222	2104	1
IS	85	10516	8424	2092	0
IS	86	10877	8724	2153	0
IS	87	11186	9034	2152	0
IS	88	10984	8898	2086	0
IS	89	12212	10002	2209	1
IS	90	11504	9367	2137	0
IS	91	11984	9913	2071	0
IS	92	12408	10277	2131	0
IS	93	12849	10664	2185	0
IS	94	13763	11435	2327	1
IS	95	13486	11413	2072	1
IS	96	13498	11322	2175	1
IS	97	14551	12317	2234	0
IS	98	14573	12102	2470	1
IS	99	15204	11956	3248	0
IS	100	16387	14277	2109	1
IS	101	16955	16565	390	0
IS	102	17951	17762	189	0
IS	103	16424	16276	147	1
IS	104	16130	16018	112	0
IS	105	15666	15589	77	0
IS	106	15664	15617	47	0
IS	107	17074	17035	38	1
IS	108	16508	16473	33	2
IS	109	17743	17731	12	0
IS	110	17479	17461	18	0
IS	111	18018	18002	15	1
IS	112	16993	16983	10	0
IS	113	17722	17702	20	0
IS	114	18889	18883	6	0
IS	115	18486	18471	14	1
IS	116	19022	19015	7	0
IS	117	23931	23926	5	0
IS	118	20757	20750	7	0
IS	119	20418	20412	6	0
IS	120	20645	20639	5	1
IS	121	24440	24435	4	1
IS	122	21242	21237	5	0
IS	123	21154	21144	9	1
IS	124	21640	21637	3	0
IS	125	21500	21491	8	1
IS	126	21632	21630	2	0
IS	127	23241	23236	5	0
IS	128	25603	25589	13	1
IS	129	24456	24448	8	0
IS	130	23892	23881	11	0
IS	131	23887	23877	10	0
IS	132	24139	24120	18	1
IS	133	24032	24010	22	0
IS	134	25097	25072	25	0
IS	135	23278	23261	16	1
IS	136	22844	22815	28	1
IS	137	24117	24084	32	1
IS	138	25105	25080	23	2
IS	139	25833	25789	42	2
IS	140	26364	26328	36	0
IS	141	26899	26861	38	0
IS	142	28017	27980	34	3
IS	143	27810	27771	38	1
IS	144	29175	29134	41	0
IS	145	27623	27590	33	0
IS	146	27198	27172	26	0
IS	147	28224	28174	50	0
IS	148	28135	28097	38	0
IS	149	29972	29938	34	0
IS	150	27571	27536	34	1
IS	151	29289	29253	35	1
IS	152	29408	29371	36	1
IS	153	28826	28790	36	0
IS	154	32107	32086	21	0
IS	155	31059	31037	22	0
IS	156	34522	34493	29	0
IS	157	34181	34158	22	1
IS	158	35540	35517	23	0
IS	159	36600	36582	18	0
IS	160	37680	37660	19	1
